question_index,image_index,question_id,question_string,answer,figure_type,question_type
3091,4006,6,Does Medium Orchid have the minimum area under the curve?,0,dot_line,continuous_minimum_auc
3092,12014,4,Is Light Coral the low median?,1,vbar_categorical,categorical_low_median
3093,12014,0,Is Dark Slate the minimum?,0,vbar_categorical,categorical_minimum
3094,12014,5,Is Light Coral the high median?,0,vbar_categorical,categorical_high_median
3095,12014,5,Is Dark Slate the high median?,1,vbar_categorical,categorical_high_median
3096,12014,3,Is Dark Slate greater than Lawn Green?,0,vbar_categorical,categorical_greater_than
3097,12010,0,Is Dark Blue the minimum?,1,hbar_categorical,categorical_minimum
3098,12010,4,Is Dark Blue the low median?,0,hbar_categorical,categorical_low_median
3099,12010,0,Is Tomato the minimum?,0,hbar_categorical,categorical_minimum
3100,12010,5,Is Medium Purple the high median?,0,hbar_categorical,categorical_high_median
3101,12010,5,Is Peru the high median?,1,hbar_categorical,categorical_high_median
3102,12047,13,Is Gray greater than Turquoise?,1,dot_line,continuous_greater_than
3103,12047,7,Does Dark Gold have the maximum area under the curve?,0,dot_line,continuous_maximum_auc
3104,12047,11,Does Dark Gold have the highest value?,0,dot_line,continuous_global_maximum
3105,12047,9,Is Violet Red the roughest?,1,dot_line,continuous_roughest
3106,12047,14,Does Dark Turquoise intersect Medium Purple?,1,dot_line,continuous_intersect
3107,8008,12,Is Brown less than Dark Orchid?,0,dot_line,continuous_less_than
3108,8008,9,Is Light Gold the roughest?,1,dot_line,continuous_roughest
3109,8008,11,Does Dark Orange have the highest value?,0,dot_line,continuous_global_maximum
3110,12013,2,Is Dark Periwinkle less than Indigo?,1,vbar_categorical,categorical_less_than
3111,12013,4,Is Light Sky Blue the low median?,1,vbar_categorical,categorical_low_median
3112,12013,2,Is Indigo less than Dark Periwinkle?,0,vbar_categorical,categorical_less_than
3113,12013,5,Is Light Sky Blue the high median?,1,vbar_categorical,categorical_high_median
3114,12013,3,Is Dark Periwinkle greater than Indigo?,0,vbar_categorical,categorical_greater_than
3115,9,10,Does Lawn Green have the lowest value?,1,line,continuous_global_minimum
3116,9,9,Is Green the roughest?,0,line,continuous_roughest
3117,9,13,Is Rebecca Purple greater than Dark Slate?,0,line,continuous_greater_than
3118,4016,9,Is Teal the roughest?,0,line,continuous_roughest
3119,4016,11,Does Lime Green have the highest value?,1,line,continuous_global_maximum
3120,4016,10,Does Medium Mint have the lowest value?,1,line,continuous_global_minimum
3121,4016,14,Does Dark Gray intersect Dark Seafoam?,1,line,continuous_intersect
3122,4016,14,Does Teal intersect Light Sky Blue?,0,line,continuous_intersect
3123,4045,10,Does Indian Red have the lowest value?,0,line,continuous_global_minimum
3124,4045,11,Does Burlywood have the highest value?,0,line,continuous_global_maximum
3125,4045,6,Does Salmon have the minimum area under the curve?,1,line,continuous_minimum_auc
3126,4045,13,Is Salmon greater than Burlywood?,0,line,continuous_greater_than
3127,4045,14,Does Salmon intersect Indian Red?,0,line,continuous_intersect
3128,16012,8,Is Chocolate the smoothest?,0,line,continuous_smoothest
3129,16012,7,Does Chocolate have the maximum area under the curve?,0,line,continuous_maximum_auc
3130,16012,11,Does Chocolate have the highest value?,0,line,continuous_global_maximum
3131,16012,13,Is Hot Pink greater than Cadet Blue?,1,line,continuous_greater_than
3132,16025,3,Is Web Gray greater than Dark Gray?,1,vbar_categorical,categorical_greater_than
3133,16025,5,Is Web Maroon the high median?,0,vbar_categorical,categorical_high_median
3134,27,8,Is Orchid the smoothest?,1,dot_line,continuous_smoothest
3135,27,8,Is Cornflower the smoothest?,0,dot_line,continuous_smoothest
3136,27,11,Does Orchid have the highest value?,0,dot_line,continuous_global_maximum
3137,27,14,Does Cornflower intersect Dark Orange?,0,dot_line,continuous_intersect
3138,27,12,Is Cornflower less than Dark Orange?,1,dot_line,continuous_less_than
3139,4054,4,Is Sky Blue the low median?,0,vbar_categorical,categorical_low_median
3140,4054,2,Is Dark Olive less than Sky Blue?,1,vbar_categorical,categorical_less_than
3141,4043,5,Is Orange the high median?,0,hbar_categorical,categorical_high_median
3142,4043,0,Is Olive the minimum?,0,hbar_categorical,categorical_minimum
3143,8037,14,Does Medium Aqua intersect Saddle Brown?,0,dot_line,continuous_intersect
3144,8037,7,Does Saddle Brown have the maximum area under the curve?,1,dot_line,continuous_maximum_auc
3145,8037,7,Does Khaki have the maximum area under the curve?,0,dot_line,continuous_maximum_auc
3146,8037,6,Does Orange have the minimum area under the curve?,1,dot_line,continuous_minimum_auc
3147,8037,8,Is Khaki the smoothest?,0,dot_line,continuous_smoothest
3148,8013,0,Is Coral the minimum?,0,hbar_categorical,categorical_minimum
3149,8013,5,Is Blue Violet the high median?,0,hbar_categorical,categorical_high_median
3150,16053,0,Is Forest Green the minimum?,0,hbar_categorical,categorical_minimum
3151,16053,5,Is Medium Blue the high median?,0,hbar_categorical,categorical_high_median
3152,16053,4,Is Blue Violet the low median?,1,hbar_categorical,categorical_low_median
3153,16053,2,Is Medium Aqua less than Forest Green?,1,hbar_categorical,categorical_less_than
3154,16053,0,Is Medium Aqua the minimum?,1,hbar_categorical,categorical_minimum
3155,4013,7,Does Medium Purple have the maximum area under the curve?,1,dot_line,continuous_maximum_auc
3156,4013,11,Does Medium Purple have the highest value?,1,dot_line,continuous_global_maximum
3157,4013,6,Does Aqua have the minimum area under the curve?,1,dot_line,continuous_minimum_auc
3158,4013,11,Does Seafoam have the highest value?,0,dot_line,continuous_global_maximum
3159,4013,7,Does Seafoam have the maximum area under the curve?,0,dot_line,continuous_maximum_auc
3160,16047,2,Is Light Salmon less than Tan?,0,vbar_categorical,categorical_less_than
3161,16047,5,Is Web Purple the high median?,1,vbar_categorical,categorical_high_median
3162,8015,6,Does Bubblegum have the minimum area under the curve?,0,dot_line,continuous_minimum_auc
3163,8015,13,Is Dark Green greater than Gold?,1,dot_line,continuous_greater_than
3164,8015,10,Does Gold have the lowest value?,1,dot_line,continuous_global_minimum
3165,31,9,Is Dodger Blue the roughest?,0,line,continuous_roughest
3166,31,7,Does Dodger Blue have the maximum area under the curve?,0,line,continuous_maximum_auc
3167,31,13,Is Light Salmon greater than Dodger Blue?,0,line,continuous_greater_than
3168,31,9,Is Light Salmon the roughest?,1,line,continuous_roughest
3169,31,12,Is Light Salmon less than Dodger Blue?,0,line,continuous_less_than
3170,12038,12,Is Olive less than Forest Green?,1,dot_line,continuous_less_than
3171,12038,7,Does Olive have the maximum area under the curve?,0,dot_line,continuous_maximum_auc
3172,12038,14,Does Forest Green intersect Purple?,1,dot_line,continuous_intersect
3173,12038,12,Is Forest Green less than Purple?,0,dot_line,continuous_less_than
3174,12038,9,Is Forest Green the roughest?,1,dot_line,continuous_roughest
3175,13,7,Does Slate have the maximum area under the curve?,0,line,continuous_maximum_auc
3176,13,13,Is Black greater than Dark Seafoam?,1,line,continuous_greater_than
3177,13,14,Does Indigo intersect Black?,0,line,continuous_intersect
3178,13,9,Is Slate the roughest?,0,line,continuous_roughest
3179,13,6,Does Slate have the minimum area under the curve?,0,line,continuous_minimum_auc
3180,12043,9,Is Light Green the roughest?,1,dot_line,continuous_roughest
3181,12043,13,Is Aqua greater than Dark Turquoise?,0,dot_line,continuous_greater_than
3182,12043,14,Does Aqua intersect Medium Purple?,0,dot_line,continuous_intersect
3183,12043,11,Does Medium Purple have the highest value?,1,dot_line,continuous_global_maximum
3184,12043,7,Does Medium Purple have the maximum area under the curve?,1,dot_line,continuous_maximum_auc
3185,4027,7,Does Salmon have the maximum area under the curve?,0,line,continuous_maximum_auc
3186,4027,12,Is Tan less than Web Purple?,0,line,continuous_less_than
3187,4027,11,Does Salmon have the highest value?,1,line,continuous_global_maximum
3188,12018,9,Is Web Purple the roughest?,1,line,continuous_roughest
3189,12018,12,Is Slate less than Medium Mint?,0,line,continuous_less_than
3190,12018,6,Does Web Purple have the minimum area under the curve?,1,line,continuous_minimum_auc
3191,12018,11,Does Web Purple have the highest value?,0,line,continuous_global_maximum
3192,12018,7,Does Medium Mint have the maximum area under the curve?,1,line,continuous_maximum_auc
3193,16049,10,Does Orange have the lowest value?,0,dot_line,continuous_global_minimum
3194,16049,8,Is Medium Blue the smoothest?,0,dot_line,continuous_smoothest
3195,16049,12,Is Medium Blue less than Dark Blue?,0,dot_line,continuous_less_than
3196,16049,8,Is Orange Red the smoothest?,1,dot_line,continuous_smoothest
3197,16049,7,Does Medium Blue have the maximum area under the curve?,0,dot_line,continuous_maximum_auc
3198,36,4,Is Magenta the low median?,0,vbar_categorical,categorical_low_median
3199,36,2,Is Dodger Blue less than Dark Cyan?,1,vbar_categorical,categorical_less_than
3200,36,1,Is Dodger Blue the maximum?,0,vbar_categorical,categorical_maximum
3201,36,3,Is Dark Cyan greater than Dodger Blue?,1,vbar_categorical,categorical_greater_than
3202,36,5,Is Magenta the high median?,0,vbar_categorical,categorical_high_median
3203,44,5,Is Deep Sky Blue the high median?,0,pie,categorical_high_median
3204,44,4,Is Mint the low median?,0,pie,categorical_low_median
3205,8010,6,Does Gold have the minimum area under the curve?,0,dot_line,continuous_minimum_auc
3206,8010,10,Does Gold have the lowest value?,0,dot_line,continuous_global_minimum
3207,8010,7,Does Orange Red have the maximum area under the curve?,1,dot_line,continuous_maximum_auc
3208,8010,11,Does Light Slate have the highest value?,0,dot_line,continuous_global_maximum
3209,8010,9,Is Khaki the roughest?,1,dot_line,continuous_roughest
3210,4018,3,Is Olive greater than Orchid?,0,hbar_categorical,categorical_greater_than
3211,4018,5,Is Orchid the high median?,0,hbar_categorical,categorical_high_median
3212,4018,2,Is Orchid less than Olive?,0,hbar_categorical,categorical_less_than
3213,4018,4,Is Dark Gold the low median?,0,hbar_categorical,categorical_low_median
3214,4018,1,Is Olive the maximum?,0,hbar_categorical,categorical_maximum
3215,18,12,Is Pale Green less than Dark Red?,0,dot_line,continuous_less_than
3216,18,6,Does Dark Red have the minimum area under the curve?,1,dot_line,continuous_minimum_auc
3217,18,9,Is Pale Green the roughest?,1,dot_line,continuous_roughest
3218,18,8,Is Dark Red the smoothest?,1,dot_line,continuous_smoothest
3219,18,10,Does Pale Green have the lowest value?,0,dot_line,continuous_global_minimum
3220,40,14,Does Red intersect Orange Red?,1,dot_line,continuous_intersect
3221,40,10,Does Brown have the lowest value?,1,dot_line,continuous_global_minimum
3222,40,9,Is Light Slate the roughest?,0,dot_line,continuous_roughest
3223,40,7,Does Dark Turquoise have the maximum area under the curve?,0,dot_line,continuous_maximum_auc
3224,40,8,Is Brown the smoothest?,1,dot_line,continuous_smoothest
3225,4031,11,Does Sienna have the highest value?,0,line,continuous_global_maximum
3226,4031,9,Is Tan the roughest?,0,line,continuous_roughest
3227,4031,10,Does Dark Khaki have the lowest value?,1,line,continuous_global_minimum
3228,4031,7,Does Sienna have the maximum area under the curve?,0,line,continuous_maximum_auc
3229,4031,11,Does Slate have the highest value?,1,line,continuous_global_maximum
3230,8035,9,Is Dark Salmon the roughest?,1,dot_line,continuous_roughest
3231,8035,14,Does Dark Green intersect Dark Salmon?,0,dot_line,continuous_intersect
3232,8035,9,Is Dark Green the roughest?,0,dot_line,continuous_roughest
3233,8035,8,Is Dark Green the smoothest?,1,dot_line,continuous_smoothest
3234,8035,11,Does Olive have the highest value?,1,dot_line,continuous_global_maximum
3235,8026,7,Does Indian Red have the maximum area under the curve?,1,line,continuous_maximum_auc
3236,8026,6,Does Dodger Blue have the minimum area under the curve?,1,line,continuous_minimum_auc
3237,8026,8,Is Indian Red the smoothest?,0,line,continuous_smoothest
3238,8026,14,Does Indian Red intersect Dodger Blue?,1,line,continuous_intersect
3239,8026,6,Does Indian Red have the minimum area under the curve?,0,line,continuous_minimum_auc
3240,12006,2,Is Teal less than Burlywood?,1,pie,categorical_less_than
3241,12006,4,Is Teal the low median?,1,pie,categorical_low_median
3242,12006,3,Is Burlywood greater than Teal?,1,pie,categorical_greater_than
3243,12006,0,Is Dim Gray the minimum?,1,pie,categorical_minimum
3244,12006,4,Is Dim Gray the low median?,0,pie,categorical_low_median
3245,4033,6,Does Peru have the minimum area under the curve?,1,dot_line,continuous_minimum_auc
3246,4033,14,Does Peru intersect Purple?,0,dot_line,continuous_intersect
3247,4033,9,Is Peru the roughest?,1,dot_line,continuous_roughest
3248,4033,9,Is Dark Salmon the roughest?,0,dot_line,continuous_roughest
3249,4033,11,Does Light Seafoam have the highest value?,0,dot_line,continuous_global_maximum
3250,16031,2,Is Maroon less than Purple?,0,hbar_categorical,categorical_less_than
3251,16031,3,Is Purple greater than Maroon?,0,hbar_categorical,categorical_greater_than
3252,8007,8,Is Seafoam the smoothest?,1,dot_line,continuous_smoothest
3253,8007,14,Does Orchid intersect Seafoam?,1,dot_line,continuous_intersect
3254,8007,6,Does Orchid have the minimum area under the curve?,1,dot_line,continuous_minimum_auc
3255,8007,11,Does Orchid have the highest value?,1,dot_line,continuous_global_maximum
3256,8007,10,Does Orchid have the lowest value?,1,dot_line,continuous_global_minimum
3257,16054,1,Is Orange the maximum?,1,hbar_categorical,categorical_maximum
3258,16054,3,Is Dark Salmon greater than Pale Green?,1,hbar_categorical,categorical_greater_than
3259,8016,2,Is Tan less than Chartreuse?,1,pie,categorical_less_than
3260,8016,5,Is Medium Turquoise the high median?,0,pie,categorical_high_median
3261,4034,3,Is Cyan greater than Dark Orange?,1,hbar_categorical,categorical_greater_than
3262,4034,4,Is Firebrick the low median?,1,hbar_categorical,categorical_low_median
3263,4034,3,Is Dark Orange greater than Cyan?,0,hbar_categorical,categorical_greater_than
3264,4034,1,Is Cyan the maximum?,0,hbar_categorical,categorical_maximum
3265,4034,2,Is Dark Orange less than Cyan?,1,hbar_categorical,categorical_less_than
3266,12041,2,Is Dark Slate less than Light Coral?,1,pie,categorical_less_than
3267,12041,0,Is Medium Periwinkle the minimum?,1,pie,categorical_minimum
3268,8006,5,Is Dark Magenta the high median?,0,pie,categorical_high_median
3269,8006,2,Is Magenta less than Dark Gray?,1,pie,categorical_less_than
3270,8006,4,Is Dark Magenta the low median?,0,pie,categorical_low_median
3271,8006,3,Is Magenta greater than Dark Gray?,0,pie,categorical_greater_than
3272,8006,2,Is Dark Gray less than Magenta?,0,pie,categorical_less_than
3273,24,4,Is Medium Periwinkle the low median?,0,vbar_categorical,categorical_low_median
3274,24,2,Is Lawn Green less than Teal?,0,vbar_categorical,categorical_less_than
3275,24,0,Is Lawn Green the minimum?,0,vbar_categorical,categorical_minimum
3276,24,1,Is Medium Periwinkle the maximum?,1,vbar_categorical,categorical_maximum
3277,24,5,Is Burlywood the high median?,1,vbar_categorical,categorical_high_median
3278,8039,9,Is Cadet Blue the roughest?,1,line,continuous_roughest
3279,8039,6,Does Yellow Green have the minimum area under the curve?,0,line,continuous_minimum_auc
3280,8039,11,Does Dodger Blue have the highest value?,1,line,continuous_global_maximum
3281,11,5,Is Gold the high median?,0,hbar_categorical,categorical_high_median
3282,11,0,Is Green Yellow the minimum?,0,hbar_categorical,categorical_minimum
